Employee_ID,Age,Years_Experience,Salary,Attrition,Department_HR,Department_IT,Department_Marketing,Department_Sales,Remote_Worker_No,Remote_Worker_Yes,Performance_High,Performance_Low,Performance_Medium
EMP_0718,33.69500438212095,3.0,107231,No,1,0,0,0,1,0,False,False,True
EMP_0719,25.0,5.0,43262,No,0,0,1,0,0,1,False,False,True
EMP_0720,40.0,7.0,106981,No,0,0,1,0,1,0,False,True,False
EMP_0721,50.0,5.0,115485,No,0,0,1,0,0,1,False,False,True
EMP_0722,25.0,1.0,94722,No,0,1,0,0,1,0,False,True,False
EMP_0723,22.0,2.0,90818,No,1,0,0,0,1,0,False,False,True
EMP_0724,40.0,3.0,69932,No,0,0,0,1,1,0,False,False,True
EMP_0725,35.0,10.0,46901,Yes,0,1,0,0,1,0,True,False,False
EMP_0726,45.0,2.0,48597,No,0,0,1,0,0,1,True,False,False
EMP_0727,25.0,2.0,103909,No,1,0,0,0,1,0,True,False,False
EMP_0728,45.0,3.0,112391,Yes,0,0,1,0,1,0,False,True,False
EMP_0729,25.0,1.0,48263,Yes,0,0,0,1,0,1,False,True,False
EMP_0730,25.0,3.0,103293,Yes,0,0,1,0,0,1,False,False,True
EMP_0731,25.0,5.0,65805,No,0,0,1,0,0,1,False,False,True
EMP_0732,45.0,10.0,51874,No,0,0,0,1,0,1,False,False,True
EMP_0733,40.0,2.0,54079,No,1,0,0,0,0,1,False,False,True
EMP_0734,35.0,1.0,89850,Yes,0,1,0,0,0,1,False,True,False
EMP_0735,30.0,7.0,112779,Yes,1,0,0,0,1,0,False,False,True
EMP_0736,50.0,10.0,49018,No,0,0,0,1,0,1,False,False,True
EMP_0737,30.0,7.0,89500,No,0,0,1,0,1,0,True,False,False
EMP_0738,45.0,1.0,52100,No,1,0,0,0,0,1,False,False,True
EMP_0739,30.0,7.0,97021,Yes,0,1,0,0,1,0,False,False,True
EMP_0740,30.0,7.0,59800,No,0,0,0,1,1,0,False,False,True
EMP_0741,30.0,5.0,103400,No,1,0,0,0,1,0,False,True,False
EMP_0742,30.0,7.0,69437,No,0,1,0,0,0,1,True,False,False
EMP_0743,40.0,10.0,116537,No,0,0,0,1,0,1,False,False,True
EMP_0744,35.0,5.0,86675,No,0,1,0,0,0,1,False,False,True
EMP_0745,25.0,1.0,59942,No,0,0,0,1,0,1,True,False,False
EMP_0746,50.0,3.0,60862,No,0,0,1,0,1,0,False,False,True
EMP_0747,30.0,1.0,51669,No,1,0,0,0,0,1,False,True,False
EMP_0748,35.0,3.0,93772,No,0,1,0,0,1,0,False,False,True
EMP_0749,50.0,3.0,55916,Yes,0,0,0,1,1,0,False,True,False
EMP_0750,35.0,1.0,50878,No,0,1,0,0,0,1,False,True,False
EMP_0751,25.0,2.0,42985,No,0,1,0,0,0,1,False,False,True
EMP_0752,50.0,1.0,113648,No,1,0,0,0,0,1,True,False,False
EMP_0753,35.0,10.0,81235,No,0,0,1,0,1,0,False,True,False
EMP_0754,30.0,15.0,58931,No,0,1,0,0,0,1,True,False,False
EMP_0755,25.0,1.0,40336,Yes,0,0,0,1,1,0,False,False,True
EMP_0756,45.0,3.0,82933,No,0,0,0,1,0,1,False,True,False
EMP_0757,35.0,3.0,85536,No,0,0,1,0,1,0,False,False,True
EMP_0758,35.0,2.0,109504,No,0,0,0,1,0,1,True,False,False
EMP_0759,50.0,1.0,91148,Yes,0,0,1,0,0,1,False,False,True
EMP_0760,45.0,3.0,56279,No,0,0,0,1,1,0,False,False,True
EMP_0761,25.0,7.0,108665,No,1,0,0,0,0,1,False,True,False
EMP_0762,30.0,7.0,111386,No,0,1,0,0,0,1,False,False,True
EMP_0763,25.0,1.0,117485,No,1,0,0,0,0,1,False,False,True
EMP_0764,40.0,1.0,114055,No,0,1,0,0,0,1,False,False,True
EMP_0765,22.0,3.0,117273,No,0,1,0,0,0,1,False,True,False
EMP_0766,35.0,2.0,106670,No,0,1,0,0,0,1,True,False,False
EMP_0767,45.0,2.0,116474,Yes,1,0,0,0,0,1,True,False,False
EMP_0768,50.0,2.0,94028,Yes,0,1,0,0,1,0,False,False,True
EMP_0769,30.0,10.0,111128,No,1,0,0,0,1,0,False,True,False
EMP_0770,45.0,15.0,58108,No,0,0,1,0,0,1,False,False,True
EMP_0771,25.0,3.0,92495,No,0,0,0,1,0,1,True,False,False
EMP_0772,45.0,15.0,116533,No,0,0,0,1,0,1,False,True,False
EMP_0773,25.0,2.0,96830,No,0,1,0,0,1,0,True,False,False
EMP_0774,30.0,3.0,114640,No,1,0,0,0,1,0,True,False,False
EMP_0775,45.0,2.0,92509,No,0,0,0,1,0,1,False,True,False
EMP_0776,25.0,5.0,106406,No,1,0,0,0,1,0,False,True,False
EMP_0777,25.0,3.0,79519,No,1,0,0,0,0,1,False,False,True
EMP_0778,40.0,5.0,89649,No,0,1,0,0,0,1,False,False,True
EMP_0779,40.0,3.0,74524,No,0,0,0,1,0,1,True,False,False
EMP_0780,35.0,5.0,73885,No,0,1,0,0,0,1,False,True,False
EMP_0781,40.0,1.0,84369,No,0,1,0,0,1,0,False,True,False
EMP_0782,35.0,10.0,70676,No,0,0,0,1,1,0,False,False,True
EMP_0783,25.0,3.0,104093,Yes,0,0,0,1,0,1,True,False,False
EMP_0784,30.0,3.0,87764,No,0,0,1,0,1,0,True,False,False
EMP_0785,25.0,5.0,90799,No,0,0,1,0,1,0,False,False,True
EMP_0786,50.0,5.0,119414,Yes,1,0,0,0,0,1,False,True,False
EMP_0787,35.0,1.0,112307,No,0,0,0,1,1,0,False,False,True
EMP_0788,30.0,5.0,71923,No,0,0,1,0,0,1,False,False,True
EMP_0789,30.0,2.0,118388,No,1,0,0,0,0,1,False,False,True
EMP_0790,50.0,7.0,87574,No,1,0,0,0,0,1,False,False,True
EMP_0791,25.0,10.0,83391,No,1,0,0,0,0,1,False,True,False
EMP_0792,35.0,10.0,93664,No,0,0,1,0,1,0,False,False,True
EMP_0793,35.0,5.0,107384,No,0,0,0,1,0,1,False,True,False
EMP_0794,35.0,3.0,71027,No,0,1,0,0,1,0,False,False,True
EMP_0795,22.0,1.0,75464,Yes,1,0,0,0,0,1,True,False,False
EMP_0796,50.0,7.0,74485,No,0,0,1,0,0,1,False,True,False
EMP_0797,50.0,2.0,59456,Yes,0,0,1,0,1,0,True,False,False
EMP_0798,35.0,3.0,114795,No,0,1,0,0,0,1,False,False,True
EMP_0799,40.0,2.0,75554,No,0,1,0,0,1,0,False,False,True
EMP_0800,50.0,1.0,86922,No,0,0,1,0,1,0,False,False,True
EMP_0801,40.0,5.0,53409,No,0,0,0,1,0,1,False,True,False
EMP_0802,25.0,1.0,109327,No,0,1,0,0,0,1,True,False,False
EMP_0803,35.0,7.0,76639,No,0,0,1,0,0,1,False,True,False
EMP_0804,35.0,2.0,103627,No,0,1,0,0,0,1,False,True,False
EMP_0805,30.0,1.0,59692,No,0,0,0,1,0,1,False,False,True
EMP_0806,40.0,3.0,118840,No,1,0,0,0,0,1,True,False,False
EMP_0807,50.0,1.0,94200,Yes,0,1,0,0,1,0,False,False,True
EMP_0808,50.0,2.0,97415,No,0,0,0,1,1,0,False,True,False
EMP_0809,30.0,7.0,58074,Yes,0,0,1,0,0,1,False,False,True
EMP_0810,25.0,1.0,55549,No,0,1,0,0,1,0,True,False,False
EMP_0811,33.69500438212095,10.0,69963,Yes,0,1,0,0,1,0,False,False,True
EMP_0812,45.0,1.0,92265,Yes,0,0,1,0,0,1,True,False,False
EMP_0813,25.0,2.0,56061,No,1,0,0,0,0,1,True,False,False
EMP_0814,50.0,7.0,98226,No,0,0,1,0,1,0,False,False,True
EMP_0815,50.0,2.0,68810,Yes,0,1,0,0,0,1,False,True,False
EMP_0816,35.0,1.0,100006,No,0,0,1,0,1,0,False,False,True
EMP_0817,35.0,3.0,62800,No,0,0,0,1,0,1,False,True,False
EMP_0818,30.0,2.0,115476,No,0,0,1,0,1,0,False,True,False
EMP_0819,22.0,10.0,109460,Yes,0,1,0,0,1,0,False,False,True
EMP_0820,30.0,2.0,97767,No,0,0,1,0,1,0,False,True,False
EMP_0821,45.0,7.0,68054,No,1,0,0,0,1,0,False,True,False
EMP_0822,22.0,10.0,115319,Yes,0,0,1,0,0,1,False,False,True
EMP_0823,30.0,3.0,85397,No,1,0,0,0,0,1,False,False,True
EMP_0824,30.0,15.0,53233,No,0,0,0,1,1,0,False,False,True
EMP_0825,35.0,3.0,65068,No,1,0,0,0,1,0,False,True,False
EMP_0826,50.0,3.0,105727,No,0,0,1,0,0,1,True,False,False
EMP_0827,30.0,1.0,110453,No,0,1,0,0,0,1,False,True,False
EMP_0828,30.0,5.0,65832,No,1,0,0,0,1,0,True,False,False
EMP_0829,40.0,3.0,53682,No,0,0,0,1,1,0,False,False,True
EMP_0830,30.0,3.0,63383,No,1,0,0,0,1,0,True,False,False
EMP_0831,25.0,5.0,98160,No,1,0,0,0,1,0,False,False,True
EMP_0832,30.0,7.0,63666,No,1,0,0,0,1,0,False,False,True
EMP_0833,25.0,1.0,98817,No,0,0,0,1,0,1,True,False,False
EMP_0834,25.0,2.0,74642,No,0,0,1,0,1,0,False,False,True
EMP_0835,30.0,7.0,81830,No,1,0,0,0,0,1,True,False,False
EMP_0836,30.0,5.0,50234,No,1,0,0,0,0,1,False,False,True
EMP_0837,50.0,3.0,97616,No,0,1,0,0,0,1,False,True,False
EMP_0838,30.0,7.0,49221,No,0,0,0,1,1,0,False,True,False
EMP_0839,35.0,3.0,51410,No,1,0,0,0,0,1,False,False,True
EMP_0840,35.0,7.0,101413,Yes,0,0,0,1,0,1,False,False,True
EMP_0841,22.0,2.0,41051,No,1,0,0,0,0,1,True,False,False
EMP_0842,40.0,1.0,115301,No,0,0,1,0,0,1,False,True,False
EMP_0843,25.0,7.0,116918,No,0,0,1,0,1,0,True,False,False
EMP_0844,33.69500438212095,5.0,118116,No,1,0,0,0,1,0,False,False,True
EMP_0845,25.0,1.0,96563,No,0,0,1,0,0,1,False,False,True
EMP_0846,30.0,3.0,84757,Yes,1,0,0,0,0,1,True,False,False
EMP_0847,22.0,3.0,117475,Yes,0,0,1,0,1,0,False,False,True
EMP_0848,33.69500438212095,3.0,91257,No,0,1,0,0,1,0,False,True,False
EMP_0849,35.0,3.0,40307,Yes,0,1,0,0,1,0,True,False,False
EMP_0850,35.0,3.0,96889,No,0,1,0,0,0,1,False,True,False
EMP_0851,22.0,2.0,108895,No,0,0,0,1,1,0,False,True,False
EMP_0852,40.0,3.0,75944,No,0,0,0,1,0,1,False,True,False
EMP_0853,25.0,3.0,78134,Yes,0,1,0,0,0,1,True,False,False
EMP_0854,50.0,1.0,67323,No,0,0,0,1,1,0,False,False,True
EMP_0855,25.0,7.0,111762,No,0,0,1,0,0,1,False,True,False
EMP_0856,25.0,3.0,65954,No,1,0,0,0,1,0,False,True,False
EMP_0857,22.0,10.0,95021,No,1,0,0,0,0,1,False,True,False
EMP_0858,30.0,10.0,119866,No,1,0,0,0,1,0,False,False,True
EMP_0859,35.0,2.0,110427,No,0,1,0,0,0,1,False,False,True
EMP_0860,22.0,5.0,44992,No,0,0,0,1,0,1,True,False,False
EMP_0861,45.0,3.0,41961,No,0,0,1,0,1,0,False,False,True
EMP_0862,30.0,10.0,52497,No,0,0,1,0,1,0,True,False,False
EMP_0863,35.0,2.0,72551,No,0,1,0,0,1,0,True,False,False
EMP_0864,30.0,5.0,116384,No,0,0,1,0,1,0,True,False,False
EMP_0865,30.0,5.0,95755,No,0,0,1,0,0,1,True,False,False
EMP_0866,35.0,2.0,53255,No,0,0,1,0,1,0,True,False,False
EMP_0867,25.0,1.0,44567,Yes,0,0,1,0,1,0,False,True,False
EMP_0868,25.0,5.0,88847,No,0,0,0,1,0,1,False,False,True
EMP_0869,50.0,7.0,88003,Yes,0,0,1,0,1,0,False,True,False
EMP_0870,50.0,2.0,60389,Yes,1,0,0,0,1,0,True,False,False
EMP_0871,30.0,5.0,84523,No,0,1,0,0,0,1,False,False,True
EMP_0872,25.0,3.0,101576,No,0,0,0,1,1,0,False,True,False
EMP_0873,35.0,7.0,83919,No,0,0,1,0,1,0,False,True,False
EMP_0874,30.0,2.0,43358,No,0,0,0,1,1,0,True,False,False
EMP_0875,22.0,10.0,116524,Yes,0,0,1,0,1,0,False,True,False
EMP_0876,25.0,2.0,45698,No,1,0,0,0,1,0,False,True,False
EMP_0877,40.0,3.0,106809,Yes,0,1,0,0,1,0,False,True,False
EMP_0878,40.0,1.0,95805,No,0,0,1,0,0,1,False,True,False
EMP_0879,22.0,1.0,71349,No,0,0,1,0,1,0,False,True,False
EMP_0880,25.0,3.0,116777,No,0,0,1,0,0,1,True,False,False
EMP_0881,25.0,2.0,90248,No,0,0,1,0,0,1,True,False,False
EMP_0882,40.0,10.0,115033,No,0,1,0,0,0,1,False,True,False
EMP_0883,22.0,1.0,84041,No,0,1,0,0,0,1,True,False,False
EMP_0884,25.0,3.0,71954,No,1,0,0,0,1,0,True,False,False
EMP_0885,45.0,2.0,48002,No,0,1,0,0,1,0,False,False,True
EMP_0886,25.0,1.0,109783,No,0,0,1,0,1,0,False,True,False
EMP_0887,40.0,1.0,59738,Yes,1,0,0,0,0,1,True,False,False
EMP_0888,25.0,3.0,50703,No,1,0,0,0,1,0,True,False,False
EMP_0889,22.0,3.0,89422,No,1,0,0,0,1,0,False,True,False
EMP_0890,25.0,3.0,101899,No,0,0,1,0,1,0,False,False,True
EMP_0891,40.0,3.0,52392,No,0,0,0,1,0,1,False,True,False
EMP_0892,50.0,5.0,84724,No,0,0,1,0,0,1,False,False,True
EMP_0893,45.0,1.0,72299,No,0,1,0,0,1,0,False,True,False
EMP_0894,30.0,3.0,55641,No,0,1,0,0,0,1,False,True,False
EMP_0895,40.0,3.0,119534,No,0,0,1,0,0,1,False,True,False
EMP_0896,25.0,3.0,46305,No,0,0,1,0,1,0,False,True,False
EMP_0897,25.0,5.0,58782,No,1,0,0,0,0,1,False,False,True
EMP_0898,50.0,2.0,118257,No,0,0,1,0,0,1,False,False,True
EMP_0899,22.0,7.0,117963,No,1,0,0,0,1,0,True,False,False
EMP_0900,22.0,7.0,60566,No,0,1,0,0,0,1,False,True,False
EMP_0901,25.0,3.0,107766,No,1,0,0,0,0,1,False,False,True
EMP_0902,22.0,3.0,46511,No,0,0,1,0,0,1,False,False,True
EMP_0903,25.0,1.0,66177,No,0,1,0,0,0,1,False,False,True
EMP_0904,35.0,1.0,44765,Yes,0,0,0,1,0,1,False,True,False
EMP_0905,30.0,7.0,60354,No,1,0,0,0,0,1,True,False,False
EMP_0906,50.0,10.0,63929,No,0,1,0,0,0,1,False,False,True
EMP_0907,45.0,1.0,68820,Yes,1,0,0,0,0,1,False,True,False
EMP_0908,30.0,2.0,69523,Yes,0,1,0,0,1,0,False,False,True
EMP_0909,25.0,1.0,111088,No,0,1,0,0,1,0,False,False,True
EMP_0910,30.0,2.0,106163,Yes,1,0,0,0,1,0,True,False,False
EMP_0911,35.0,7.0,117525,No,0,0,0,1,1,0,False,False,True
EMP_0912,25.0,3.0,53780,No,0,1,0,0,0,1,False,False,True
EMP_0913,35.0,2.0,46589,No,0,1,0,0,1,0,False,True,False
EMP_0914,30.0,3.0,74812,No,0,1,0,0,1,0,False,True,False
EMP_0915,35.0,1.0,85939,No,0,0,0,1,0,1,True,False,False
EMP_0916,30.0,2.0,91493,No,0,0,0,1,0,1,False,True,False
EMP_0917,25.0,5.0,80953,No,0,0,1,0,0,1,False,True,False
EMP_0918,50.0,3.0,105785,No,1,0,0,0,0,1,True,False,False
EMP_0919,45.0,10.0,59309,No,0,0,0,1,0,1,False,False,True
EMP_0920,25.0,1.0,94195,No,1,0,0,0,1,0,True,False,False
EMP_0921,50.0,10.0,65901,Yes,0,0,1,0,0,1,False,True,False
EMP_0922,30.0,7.0,63576,No,1,0,0,0,1,0,True,False,False
EMP_0923,50.0,7.0,71508,Yes,0,0,0,1,1,0,False,False,True
EMP_0924,45.0,3.0,114711,No,1,0,0,0,0,1,True,False,False
EMP_0925,30.0,3.0,65464,No,0,0,0,1,1,0,False,True,False
EMP_0926,22.0,2.0,100281,No,1,0,0,0,1,0,False,True,False
EMP_0927,25.0,1.0,56260,No,0,0,0,1,0,1,True,False,False
EMP_0928,35.0,2.0,75440,Yes,0,0,0,1,1,0,False,False,True
EMP_0929,35.0,2.0,96683,No,1,0,0,0,1,0,True,False,False
EMP_0930,25.0,3.0,81430,No,0,0,1,0,1,0,False,False,True
EMP_0931,25.0,7.0,41987,No,0,1,0,0,0,1,False,False,True
EMP_0932,45.0,3.0,65105,No,0,0,1,0,0,1,True,False,False
EMP_0933,33.69500438212095,1.0,118484,No,1,0,0,0,0,1,False,False,True
EMP_0934,35.0,3.0,53026,No,0,0,1,0,1,0,False,True,False
EMP_0935,25.0,15.0,108309,No,0,0,0,1,0,1,True,False,False
EMP_0936,25.0,7.0,85927,No,0,1,0,0,1,0,False,False,True
EMP_0937,22.0,3.0,115414,No,1,0,0,0,0,1,False,True,False
EMP_0938,50.0,3.0,97535,No,1,0,0,0,1,0,True,False,False
EMP_0939,25.0,3.0,82946,No,1,0,0,0,0,1,False,True,False
EMP_0940,35.0,1.0,96561,Yes,0,1,0,0,0,1,False,True,False
EMP_0941,25.0,3.0,50377,No,0,0,0,1,1,0,False,True,False
EMP_0942,35.0,2.0,93592,No,1,0,0,0,0,1,False,False,True
EMP_0943,40.0,2.0,47347,No,0,0,1,0,1,0,True,False,False
EMP_0944,45.0,1.0,73776,Yes,1,0,0,0,0,1,True,False,False
EMP_0945,25.0,5.0,43783,No,1,0,0,0,0,1,False,False,True
EMP_0946,22.0,7.0,95798,No,1,0,0,0,1,0,True,False,False
EMP_0947,25.0,5.0,44298,No,1,0,0,0,1,0,False,True,False
EMP_0948,50.0,1.0,110204,No,0,0,0,1,1,0,True,False,False
EMP_0949,50.0,10.0,95161,No,0,0,1,0,0,1,False,False,True
EMP_0950,35.0,5.0,100652,No,0,0,0,1,1,0,False,True,False
EMP_0951,35.0,3.0,74484,No,0,0,1,0,0,1,False,False,True
EMP_0952,40.0,5.0,60922,No,1,0,0,0,1,0,False,True,False
EMP_0953,25.0,2.0,74028,No,0,1,0,0,1,0,False,True,False
EMP_0954,50.0,2.0,60316,No,0,0,0,1,1,0,True,False,False
EMP_0955,30.0,15.0,116996,No,0,1,0,0,1,0,False,True,False
EMP_0956,30.0,2.0,56968,Yes,0,0,0,1,1,0,False,False,True
EMP_0957,35.0,3.0,70266,Yes,1,0,0,0,1,0,True,False,False
EMP_0958,22.0,10.0,64000,No,0,0,0,1,0,1,False,False,True
EMP_0959,25.0,7.0,54011,No,1,0,0,0,1,0,False,True,False
EMP_0960,40.0,1.0,42866,No,0,0,0,1,0,1,False,False,True
EMP_0961,22.0,1.0,45898,No,1,0,0,0,1,0,False,False,True
EMP_0962,35.0,1.0,58395,Yes,1,0,0,0,1,0,False,True,False
EMP_0963,25.0,5.0,79019,No,0,0,1,0,1,0,True,False,False
EMP_0964,30.0,3.0,44006,No,1,0,0,0,0,1,False,False,True
EMP_0965,25.0,1.0,74393,No,0,0,1,0,0,1,False,True,False
EMP_0966,30.0,3.0,50956,No,1,0,0,0,1,0,True,False,False
EMP_0967,40.0,3.0,90042,No,0,1,0,0,0,1,True,False,False
EMP_0968,25.0,2.0,46078,No,1,0,0,0,1,0,True,False,False
EMP_0969,35.0,3.0,69631,No,0,1,0,0,1,0,False,False,True
EMP_0970,30.0,5.0,102901,No,0,1,0,0,0,1,False,False,True
EMP_0971,40.0,1.0,109497,No,1,0,0,0,0,1,False,False,True
EMP_0972,50.0,2.0,81574,No,0,1,0,0,0,1,True,False,False
EMP_0973,40.0,10.0,71417,Yes,0,0,1,0,0,1,False,False,True
EMP_0974,25.0,3.0,105006,Yes,0,0,0,1,1,0,False,True,False
EMP_0975,22.0,3.0,79454,No,1,0,0,0,0,1,False,False,True
EMP_0976,25.0,3.0,41587,No,0,1,0,0,0,1,False,False,True
EMP_0977,35.0,1.0,94710,No,1,0,0,0,1,0,True,False,False
EMP_0978,22.0,2.0,115886,No,0,0,1,0,0,1,False,False,True
EMP_0979,30.0,3.0,58816,No,1,0,0,0,0,1,False,True,False
EMP_0980,35.0,2.0,69432,No,1,0,0,0,0,1,True,False,False
EMP_0981,30.0,1.0,88617,No,0,1,0,0,0,1,False,True,False
EMP_0982,45.0,10.0,112373,No,0,0,1,0,1,0,True,False,False
EMP_0983,25.0,3.0,74217,No,0,0,0,1,1,0,True,False,False
EMP_0984,22.0,7.0,60884,No,0,0,0,1,0,1,False,False,True
EMP_0985,40.0,10.0,45454,No,0,1,0,0,0,1,False,True,False
EMP_0986,30.0,2.0,114960,No,1,0,0,0,1,0,True,False,False
EMP_0987,40.0,3.0,83618,No,0,1,0,0,0,1,False,False,True
EMP_0988,30.0,2.0,102671,No,0,1,0,0,0,1,True,False,False
EMP_0989,25.0,3.0,87111,No,0,1,0,0,0,1,True,False,False
EMP_0990,45.0,3.0,79613,Yes,1,0,0,0,0,1,True,False,False
EMP_0991,45.0,7.0,99993,No,0,0,1,0,0,1,True,False,False
EMP_0992,40.0,3.0,48848,No,0,1,0,0,0,1,True,False,False
EMP_0993,25.0,5.0,118672,No,1,0,0,0,0,1,True,False,False
EMP_0994,35.0,2.0,106125,No,0,0,1,0,0,1,False,False,True
EMP_0995,30.0,3.0,101602,No,0,1,0,0,0,1,True,False,False
EMP_0996,22.0,5.0,112045,No,0,0,0,1,1,0,False,True,False
EMP_0997,50.0,1.0,82222,No,0,0,1,0,1,0,False,False,True
EMP_0998,25.0,5.0,89223,No,0,1,0,0,1,0,False,True,False
EMP_0999,33.69500438212095,3.0,105333,No,0,0,1,0,0,1,True,False,False
EMP_1000,30.0,2.0,92732,Yes,0,0,1,0,0,1,False,True,False
EMP_1001,25.0,7.0,89420,Yes,0,0,1,0,1,0,True,False,False
EMP_1002,35.0,15.0,115504,No,0,0,1,0,0,1,True,False,False
EMP_1003,50.0,15.0,42462,No,0,0,1,0,1,0,False,False,True
EMP_1004,40.0,3.0,49460,No,0,0,1,0,0,1,False,False,True
EMP_1005,45.0,3.0,49275,No,0,1,0,0,1,0,True,False,False
EMP_1006,40.0,3.0,53269,No,0,0,0,1,1,0,False,False,True
EMP_1007,40.0,7.0,105942,No,1,0,0,0,1,0,False,True,False
EMP_1008,45.0,2.0,112920,No,0,0,1,0,0,1,False,False,True
EMP_1009,25.0,3.0,62553,No,1,0,0,0,1,0,False,False,True
EMP_1010,30.0,7.0,64366,No,0,1,0,0,0,1,False,True,False
EMP_1011,25.0,2.0,84036,No,0,0,1,0,0,1,False,False,True
EMP_1012,33.69500438212095,5.0,57369,No,0,0,0,1,0,1,True,False,False
EMP_1013,50.0,5.0,51795,No,1,0,0,0,0,1,False,True,False
EMP_1014,22.0,2.0,110021,No,0,0,1,0,0,1,True,False,False
EMP_1015,40.0,5.0,108154,No,0,1,0,0,0,1,False,True,False
EMP_1016,50.0,7.0,70143,No,0,0,0,1,0,1,True,False,False
EMP_1017,25.0,3.0,69425,No,1,0,0,0,1,0,True,False,False
EMP_1018,35.0,1.0,115139,No,1,0,0,0,1,0,False,False,True
EMP_1019,50.0,1.0,45368,No,0,0,1,0,1,0,True,False,False
EMP_1020,22.0,3.0,44621,No,0,0,0,1,0,1,False,False,True
EMP_1021,40.0,15.0,98829,No,0,0,0,1,0,1,False,True,False
EMP_1022,25.0,2.0,100294,No,0,0,0,1,0,1,True,False,False
EMP_1023,50.0,5.0,54719,No,0,0,0,1,0,1,True,False,False
EMP_1024,33.69500438212095,2.0,69227,No,0,1,0,0,1,0,False,True,False
EMP_1025,50.0,2.0,47566,No,0,0,0,1,0,1,False,True,False
EMP_1026,30.0,10.0,52306,No,1,0,0,0,1,0,True,False,False
EMP_1027,50.0,7.0,93822,No,1,0,0,0,0,1,False,True,False
EMP_1028,45.0,1.0,64042,Yes,0,1,0,0,1,0,False,False,True
EMP_1029,30.0,3.0,55086,No,1,0,0,0,0,1,False,True,False
EMP_1030,45.0,1.0,57387,No,1,0,0,0,1,0,False,True,False
EMP_1031,22.0,3.0,67042,No,0,0,0,1,0,1,True,False,False
EMP_1032,35.0,5.0,91618,No,1,0,0,0,1,0,False,False,True
EMP_1033,25.0,1.0,58323,No,0,1,0,0,0,1,False,True,False
EMP_1034,25.0,2.0,58019,No,0,0,0,1,1,0,False,False,True
EMP_1035,22.0,3.0,115426,Yes,0,0,1,0,1,0,False,False,True
EMP_1036,40.0,15.0,80863,No,0,0,0,1,0,1,False,False,True
EMP_1037,30.0,3.0,50283,No,0,1,0,0,1,0,True,False,False
EMP_1038,40.0,1.0,58279,No,0,0,0,1,0,1,False,True,False
EMP_1039,22.0,7.0,86999,No,0,0,0,1,0,1,True,False,False
EMP_1040,30.0,3.0,102780,No,0,1,0,0,0,1,False,True,False
EMP_1041,35.0,3.0,62908,No,0,0,0,1,1,0,False,True,False
EMP_1042,45.0,7.0,101584,No,0,1,0,0,1,0,True,False,False
EMP_1043,30.0,15.0,90225,No,0,1,0,0,0,1,False,False,True
EMP_1044,35.0,3.0,77952,No,0,0,1,0,0,1,False,False,True
EMP_1045,50.0,5.0,77663,No,1,0,0,0,1,0,False,True,False
EMP_1046,35.0,3.0,101381,Yes,1,0,0,0,1,0,True,False,False
EMP_1047,25.0,7.0,87929,No,0,0,0,1,1,0,False,False,True
EMP_1048,22.0,2.0,49343,No,0,0,0,1,0,1,False,False,True
EMP_1049,50.0,5.0,116173,No,0,0,1,0,0,1,False,True,False
EMP_1050,22.0,3.0,79791,No,0,0,1,0,0,1,False,True,False
EMP_1051,50.0,5.0,69134,No,0,0,1,0,0,1,True,False,False
EMP_1052,35.0,2.0,87101,No,0,1,0,0,0,1,False,True,False
EMP_1053,50.0,2.0,109443,No,0,0,1,0,1,0,False,False,True
EMP_1054,45.0,15.0,97530,No,0,0,1,0,0,1,False,False,True
EMP_1055,33.69500438212095,1.0,86799,Yes,0,0,0,1,1,0,False,False,True
EMP_1056,30.0,3.0,44827,No,0,0,1,0,1,0,False,False,True
EMP_1057,45.0,2.0,102653,No,0,1,0,0,0,1,True,False,False
EMP_1058,30.0,1.0,53699,No,0,1,0,0,1,0,True,False,False
EMP_1059,30.0,1.0,45313,No,0,0,0,1,0,1,False,True,False
EMP_1060,35.0,2.0,53598,No,0,0,1,0,1,0,False,True,False
EMP_1061,50.0,10.0,68807,No,0,0,1,0,0,1,False,True,False
EMP_1062,33.69500438212095,2.0,110423,No,0,1,0,0,0,1,True,False,False
EMP_1063,45.0,3.0,109390,No,0,0,1,0,1,0,False,False,True
EMP_1064,30.0,5.0,85226,No,0,0,1,0,0,1,False,True,False
EMP_1065,30.0,3.0,99550,No,0,0,1,0,1,0,False,False,True
EMP_1066,40.0,5.0,43558,Yes,1,0,0,0,0,1,False,True,False
EMP_1067,25.0,3.0,115308,No,0,0,0,1,0,1,False,True,False
EMP_1068,25.0,7.0,90113,No,1,0,0,0,0,1,False,True,False
EMP_1069,30.0,2.0,92999,No,0,0,0,1,1,0,False,True,False
EMP_1070,25.0,3.0,95878,No,0,1,0,0,1,0,False,True,False
EMP_1071,25.0,10.0,76343,No,0,0,1,0,0,1,False,False,True
EMP_1072,25.0,15.0,98219,Yes,0,0,0,1,1,0,False,True,False
EMP_1073,22.0,10.0,75186,Yes,1,0,0,0,0,1,False,False,True
EMP_1074,22.0,3.0,76966,Yes,0,0,1,0,1,0,True,False,False
EMP_1075,33.69500438212095,7.0,73769,No,0,1,0,0,1,0,False,True,False
EMP_1076,30.0,3.0,93218,No,0,0,0,1,0,1,False,False,True
EMP_1077,30.0,3.0,59229,Yes,0,0,0,1,0,1,True,False,False
EMP_1078,40.0,2.0,115209,No,0,0,0,1,0,1,True,False,False
